rank,selected_min_distance,low_mid_mass_threshold,mid_high_mass_threshold,low_opening,mid_opening,high_opening,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,min_distance_bonus,total_score
1723,1,3353.1562693889473,5314.827050173339,26,27,47,2926.7307526493096,3032.2166400267965,5214.135230782047,0.5089407612024421,0.21246514895203275,0.31692522730577444,0.75,0.09523809523809523,0.5,1.117140661269773
1724,1,3353.1562693889473,5314.827050173339,29,32,46,3243.1884147817696,3565.9087609536355,5105.042730941801,0.3312310163574198,0.4401456862071123,0.26755727410970115,0.6071428571428571,0.3529411764705882,0.5,1.1166230523044853
1725,1,3353.1562693889473,5314.827050173339,23,29,36,2611.1007680831576,3243.1884147817696,4002.2049711151362,0.7160699783280289,0.2224921749230939,0.08850907591840888,0.4642857142857143,0.9230769230769231,0.5,1.1161371632354655
1726,1,3353.1562693889473,5314.827050173339,21,29,31,2400.9566708944935,3243.1884147817696,3457.2915315564455,0.8039626138386076,0.2224921749230939,0.03,0.35714285714285715,0.4,0.5,1.11602621733313
1727,1,3353.1562693889473,5314.827050173339,36,43,44,4002.2049711151362,4775.163362258878,4885.556796680216,0.19933998165620595,0.6401249281178594,0.22860603691808704,0.2857142857142857,0.25,0.5,1.1159280895492951
1728,1,3353.1562693889473,5314.827050173339,29,47,48,3243.1884147817696,5214.135230782047,5323.227730622294,0.3312310163574198,0.3715955462318883,0.33917091854449977,0.6785714285714286,0.10526315789473684,0.5,1.1154937217353114
1729,1,3353.1562693889473,5314.827050173339,33,46,49,3674.525990350825,5105.042730941801,5432.320230462541,0.2648359790097974,0.40832998561419354,0.3659096107974703,0.5714285714285714,0.375,0.5,1.1147898611357467
1730,1,3353.1562693889473,5314.827050173339,22,24,38,2506.028719488826,2716.1728166774906,4223.094015055,0.775016296083318,0.1224379647206504,0.14658747521049556,0.5714285714285714,0.25,0.5,1.1147560217287498
1731,1,3353.1562693889473,5314.827050173339,21,22,37,2400.9566708944935,2506.028719488826,4112.649493085068,0.8039626138386076,0.11243764820000791,0.13254827556445223,0.5714285714285714,0.125,0.5,1.1146628233173532
1732,1,3353.1562693889473,5314.827050173339,21,28,29,2400.9566708944935,3137.7025274042826,3243.1884147817696,0.8039626138386076,0.23247866193756336,0.03,0.2857142857142857,0.25,0.5,1.1142984186333138
1733,1,3353.1562693889473,5314.827050173339,42,44,48,4664.769927837539,4885.556796680216,5323.227730622294,0.1735514422239232,0.5425946765571791,0.33917091854449977,0.21428571428571427,0.6666666666666667,0.5,1.1141265611351256
1734,1,3353.1562693889473,5314.827050173339,31,36,37,3457.2915315564455,4002.2049711151362,4112.649493085068,0.25825557468797233,0.6770383051533214,0.13254827556445223,0.21428571428571427,0.33333333333333337,0.5,1.1133183458819365
1735,1,3353.1562693889473,5314.827050173339,34,36,38,3783.143219748014,4002.2049711151362,4223.094015055,0.22312618117070995,0.6770383051533214,0.14658747521049556,0.14285714285714285,1.0,0.5,1.1131805329630982
1736,1,3353.1562693889473,5314.827050173339,26,32,36,2926.7307526493096,3565.9087609536355,4002.2049711151362,0.5089407612024421,0.4401456862071123,0.08850907591840888,0.35714285714285715,0.8,0.5,1.1131669518993916
1737,1,3353.1562693889473,5314.827050173339,31,46,49,3457.2915315564455,5105.042730941801,5432.320230462541,0.25825557468797233,0.40832998561419354,0.3659096107974703,0.6428571428571429,0.33333333333333337,0.5,1.1122570758615409
1738,1,3353.1562693889473,5314.827050173339,21,26,32,2400.9566708944935,2926.7307526493096,3565.9087609536355,0.8039626138386076,0.16245163596650222,0.06267046514901907,0.39285714285714285,0.9090909090909091,0.5,1.1118769227463365
1739,1,3353.1562693889473,5314.827050173339,24,28,41,2716.1728166774906,3137.7025274042826,4554.376493416202,0.6271236605727392,0.23247866193756336,0.16985618493146473,0.6071428571428571,0.47058823529411764,0.5,1.1118534654249603
1740,1,3353.1562693889473,5314.827050173339,32,33,46,3565.9087609536355,3674.525990350825,5105.042730941801,0.2765457768488848,0.506589391518617,0.26755727410970115,0.5,0.1428571428571429,0.5,1.1114067281914888
1741,1,3353.1562693889473,5314.827050173339,32,34,44,3565.9087609536355,3783.143219748014,4885.556796680216,0.2765457768488848,0.5430330968301214,0.22860603691808704,0.42857142857142855,0.33333333333333337,0.5,1.1108039582161409
1742,1,3353.1562693889473,5314.827050173339,28,34,36,3137.7025274042826,3783.143219748014,4002.2049711151362,0.4204675979724275,0.5430330968301214,0.08850907591840888,0.2857142857142857,0.5,0.5,1.1098669135781005
1743,1,3353.1562693889473,5314.827050173339,21,26,34,2400.9566708944935,2926.7307526493096,3783.143219748014,0.8039626138386076,0.16245163596650222,0.06053673923124997,0.4642857142857143,0.7692307692307692,0.5,1.1098630769484474
1744,1,3353.1562693889473,5314.827050173339,31,34,43,3457.2915315564455,3783.143219748014,4775.163362258878,0.25825557468797233,0.5430330968301214,0.2390227529225463,0.42857142857142855,0.5,0.5,1.1095971387263541
1745,2,3353.1562693889473,5314.827050173339,22,27,28,2506.028719488826,3032.2166400267965,3137.7025274042826,0.775016296083318,0.21246514895203275,0.06,0.23076923076923078,0.33333333333333337,1.0,1.1092763168302227
1746,1,3353.1562693889473,5314.827050173339,23,28,33,2611.1007680831576,3137.7025274042826,3674.525990350825,0.7160699783280289,0.23247866193756336,0.07660360219013457,0.35714285714285715,1.0,0.5,1.1087236710271553
1747,1,3353.1562693889473,5314.827050173339,28,32,41,3137.7025274042826,3565.9087609536355,4554.376493416202,0.4204675979724275,0.4401456862071123,0.16985618493146473,0.4642857142857143,0.6153846153846154,0.5,1.1072277108692463
1748,1,3353.1562693889473,5314.827050173339,24,29,41,2716.1728166774906,3243.1884147817696,4554.376493416202,0.6271236605727392,0.2224921749230939,0.16985618493146473,0.6071428571428571,0.5882352941176471,0.5,1.106572860763432
1749,1,3353.1562693889473,5314.827050173339,22,23,39,2506.028719488826,2611.1007680831576,4333.538537024931,0.775016296083318,0.13243780646032907,0.1306266748565389,0.6071428571428571,0.11764705882352944,0.5,1.1063580883245554
1750,1,3353.1562693889473,5314.827050173339,24,26,43,2716.1728166774906,2926.7307526493096,4775.163362258878,0.6271236605727392,0.16245163596650222,0.2390227529225463,0.6785714285714286,0.21052631578947367,0.5,1.1063048163790807
1751,1,3353.1562693889473,5314.827050173339,31,32,48,3457.2915315564455,3565.9087609536355,5323.227730622294,0.25825557468797233,0.4401456862071123,0.33917091854449977,0.6071428571428571,0.11764705882352944,0.5,1.105849490363954
1752,1,3353.1562693889473,5314.827050173339,27,31,42,3032.2166400267965,3457.2915315564455,4664.769927837539,0.4797041795874346,0.3269418071689211,0.21943946892700547,0.5357142857142857,0.5333333333333333,0.5,1.1052759318738374
1753,1,3353.1562693889473,5314.827050173339,27,28,47,3032.2166400267965,3137.7025274042826,5214.135230782047,0.4797041795874346,0.23247866193756336,0.31692522730577444,0.7142857142857143,0.09999999999999998,0.5,1.1052509259736296
1754,1,3353.1562693889473,5314.827050173339,22,28,31,2506.028719488826,3137.7025274042826,3457.2915315564455,0.775016296083318,0.23247866193756336,0.03,0.32142857142857145,0.6666666666666667,0.5,1.1048759104018337
1755,2,3353.1562693889473,5314.827050173339,23,28,32,2611.1007680831576,3137.7025274042826,3565.9087609536355,0.7160699783280289,0.23247866193756336,0.06267046514901907,0.34615384615384615,0.8888888888888888,1.0,1.1044669686624746
1756,1,3353.1562693889473,5314.827050173339,21,27,29,2400.9566708944935,3032.2166400267965,3243.1884147817696,0.8039626138386076,0.21246514895203275,0.03,0.2857142857142857,0.5,0.5,1.1042849056477833
1757,1,3353.1562693889473,5314.827050173339,29,31,49,3243.1884147817696,3457.2915315564455,5432.320230462541,0.3312310163574198,0.3269418071689211,0.3659096107974703,0.7142857142857143,0.19999999999999996,0.5,1.1042252914666681
1758,1,3353.1562693889473,5314.827050173339,22,26,36,2506.028719488826,2926.7307526493096,4002.2049711151362,0.775016296083318,0.16245163596650222,0.08850907591840888,0.5,0.5714285714285714,0.5,1.103834150825372
1759,1,3353.1562693889473,5314.827050173339,22,23,37,2506.028719488826,2611.1007680831576,4112.649493085068,0.775016296083318,0.13243780646032907,0.13254827556445223,0.5357142857142857,0.1333333333333333,0.5,1.1031928542985756
1760,1,3353.1562693889473,5314.827050173339,42,43,44,4664.769927837539,4775.163362258878,4885.556796680216,0.1735514422239232,0.6401249281178594,0.22860603691808704,0.07142857142857142,1.0,0.5,1.1029966929741555
1761,1,3353.1562693889473,5314.827050173339,41,44,48,4554.376493416202,4885.556796680216,5323.227730622294,0.15009642180590252,0.5425946765571791,0.33917091854449977,0.25,0.8571428571428572,0.5,1.1011477311932956
1762,1,3353.1562693889473,5314.827050173339,22,24,39,2506.028719488826,2716.1728166774906,4333.538537024931,0.775016296083318,0.1224379647206504,0.1306266748565389,0.6071428571428571,0.23529411764705888,0.5,1.1010641289378182
1763,1,3353.1562693889473,5314.827050173339,31,33,46,3457.2915315564455,3674.525990350825,5105.042730941801,0.25825557468797233,0.506589391518617,0.26755727410970115,0.5357142857142857,0.2666666666666667,0.5,1.1009260498401
1764,1,3353.1562693889473,5314.827050173339,31,34,44,3457.2915315564455,3783.143219748014,4885.556796680216,0.25825557468797233,0.5430330968301214,0.22860603691808704,0.4642857142857143,0.46153846153846156,0.5,1.1004991040405763
1765,2,3353.1562693889473,5314.827050173339,28,32,38,3137.7025274042826,3565.9087609536355,4223.094015055,0.4204675979724275,0.4401456862071123,0.14658747521049556,0.38461538461538464,0.8,1.0,1.099969990159266
1766,1,3353.1562693889473,5314.827050173339,27,29,47,3032.2166400267965,3243.1884147817696,5214.135230782047,0.4797041795874346,0.2224921749230939,0.31692522730577444,0.7142857142857143,0.19999999999999996,0.5,1.09926443895916
1767,1,3353.1562693889473,5314.827050173339,23,26,38,2611.1007680831576,2926.7307526493096,4223.094015055,0.7160699783280289,0.16245163596650222,0.14658747521049556,0.5357142857142857,0.4,0.5,1.0989662323621696
