protocol,protocol_desc,model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,repeat_idx,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,is_selected
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,4,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9995760092330385,0.9361444107781562,0.9992050213479248,0.00046720222512339297,1.1695709412885225,0.4540413196392945,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,0,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9986935497743599,1.4009637309745524,0.998893701327295,0.00029160791959725917,1.2784565548232991,0.1405135075383687,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,1,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9994217563812805,1.007958436654094,0.998893701327295,0.00029160791959725917,1.2784565548232991,0.1405135075383687,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,2,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9987353302237467,1.2828026088046607,0.998893701327295,0.00029160791959725917,1.2784565548232991,0.1405135075383687,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,3,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9989917206399186,1.3604567625279185,0.998893701327295,0.00029160791959725917,1.2784565548232991,0.1405135075383687,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,4,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9986261496171698,1.3401012351552695,0.998893701327295,0.00029160791959725917,1.2784565548232991,0.1405135075383687,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,0,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9988340305564876,1.3587157175406448,0.9989347578659926,0.00030064413600641845,1.3091922325361747,0.18538221116542372,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,1,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9994406075214808,1.0053751452837276,0.9989347578659926,0.00030064413600641845,1.3091922325361747,0.18538221116542372,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,2,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9988085077142811,1.2840431978915177,0.9989347578659926,0.00030064413600641845,1.3091922325361747,0.18538221116542372,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,3,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.999051330232156,1.31216770020623,0.9989347578659926,0.00030064413600641845,1.3091922325361747,0.18538221116542372,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,4,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9985393133055578,1.5856594017587535,0.9989347578659926,0.00030064413600641845,1.3091922325361747,0.18538221116542372,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,0,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9986365785220704,1.428293058548089,0.9988275788321144,0.0002714947745806394,1.3497247070087752,0.1481641056741174,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,1,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9993080560243144,1.1257870252444748,0.9988275788321144,0.0002714947745806394,1.3497247070087752,0.1481641056741174,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,2,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9988716397962256,1.2379899815612638,0.9988275788321144,0.0002714947745806394,1.3497247070087752,0.1481641056741174,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,3,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9988085300776396,1.4154036751094468,0.9988275788321144,0.0002714947745806394,1.3497247070087752,0.1481641056741174,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,4,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9985130897403223,1.5411497945806008,0.9988275788321144,0.0002714947745806394,1.3497247070087752,0.1481641056741174,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,0,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9986630903634931,1.3897671908825715,0.9988430502386592,0.00021669155380189104,1.3394635288453722,0.08132807902677798,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,1,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9992386502731399,1.2524191062803607,0.9988430502386592,0.00021669155380189104,1.3394635288453722,0.08132807902677798,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,2,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9988571669270091,1.2292465302328985,0.9988430502386592,0.00021669155380189104,1.3394635288453722,0.08132807902677798,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,3,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.998826400675352,1.4099412413099577,0.9988430502386592,0.00021669155380189104,1.3394635288453722,0.08132807902677798,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,4,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9986299429543017,1.415943575521073,0.9988430502386592,0.00021669155380189104,1.3394635288453722,0.08132807902677798,0
