run_dir,protocol,fold_id,train_seed,outer_repeat_id,split_seed,replicate_id,is_canonical_replicate,canonical_replicate_rule,comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9978369880968285,1.0194499548104616,0.9898753136838614,0.009257418553821643,2.2172977671466003,1.145531627597312,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9980071428123315,1.1863980440535666,0.9898753136838614,0.009257418553821643,2.2172977671466003,1.145531627597312,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9781934150962343,3.774540937777443,0.9898753136838614,0.009257418553821643,2.2172977671466003,1.145531627597312,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9964098259388362,1.7124684305694777,0.9898753136838614,0.009257418553821643,2.2172977671466003,1.145531627597312,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9789291964750766,3.393631468522052,0.9898753136838614,0.009257418553821643,2.2172977671466003,1.145531627597312,{},4,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9983153006618039,0.9381169432248605,0.9900934494129947,0.009455888270488925,2.184976025764456,1.1770424976740679,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9976366980554091,1.3071977301408189,0.9900934494129947,0.009455888270488925,2.184976025764456,1.1770424976740679,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9781367522836418,3.8104671712246048,0.9900934494129947,0.009455888270488925,2.184976025764456,1.1770424976740679,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9974724345765502,1.4766352749300102,0.9900934494129947,0.009455888270488925,2.184976025764456,1.1770424976740679,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9789060614875685,3.3924630093019874,0.9900934494129947,0.009455888270488925,2.184976025764456,1.1770424976740679,{},4,0
